job_title,experience_level,employment_type,company_size,company_location,industry,remote_ratio,years_experience,education_level,primary_language,team_size,certifications_count,uses_ai_tools_daily,ai_tools_hours_per_week,salary_usd
Data Engineer,Senior,Full-time,M,AU,Consulting,100,12.3,Bachelors,Scala,12,1,True,11.7,109212
MLOps Engineer,Entry,Full-time,L,US,Manufacturing,0,2.9,Masters,SQL,5,2,True,2.8,151238
AI Engineer,Mid,Full-time,L,AU,Consulting,50,7.0,Masters,Python,6,2,True,4.8,170180
Machine Learning Engineer,Mid,Full-time,S,US,Consulting,0,6.7,PhD,Scala,5,3,True,9.1,100470
AI Engineer,Executive,Full-time,L,SG,Technology,0,19.1,Bachelors,Python,6,0,True,16.8,192089
Data Engineer,Senior,Full-time,L,US,Technology,100,10.4,Bachelors,Python,9,1,True,5.1,199977
Business Intelligence Analyst,Lead,Full-time,L,FR,Media,50,13.9,Masters,Python,9,1,False,1.7,114201
Analytics Engineer,Entry,Contract,M,US,Technology,100,2.8,Bachelors,Python,10,0,True,1.5,60268
Analytics Engineer,Senior,Full-time,M,US,Healthcare,0,9.8,Bachelors,Rust,6,3,True,16.4,160073
Data Science Manager,Senior,Full-time,M,GB,Consulting,50,8.1,Masters,Python,8,1,True,10.4,122715
MLOps Engineer,Mid,Full-time,M,US,Technology,100,5.6,Masters,Python,6,2,False,1.3,111907
Research Scientist,Lead,Full-time,S,AU,Retail,50,15.6,Bootcamp,Python,11,2,True,9.9,126987
Analytics Engineer,Mid,Full-time,S,AU,Finance,100,7.3, Bachelors ,Python,10,1,True,10.5,74735
Research Scientist,Lead,Full-time,M,BR,Finance,0,12.8,Bootcamp,SQL,8,1,True,6.4,57073
Data Science Manager,Senior,Full-time,M,IN,Consulting,0,9.2,Bachelors,R,7,4,False,6.7,64059
Data Engineer,Lead,Full-time,M,ES,Government,100,13.1,Masters,SQL,3,0,False,0.2,51329
Data Engineer,Senior,Full-time,S,IN,Technology,0,10.5,Masters,Python,13,3,False,0.0,47739
Data Scientist,Senior,Full-time,M,CA,Retail,100,11.6,Bachelors,Python,9,2,True,4.6,98440
Computer Vision Engineer,Senior,Full-time,S,PL,Technology,0,12.2,Masters,SQL,5,5,False,2.8,75193
Data Scientist,Entry,Full-time,M,DE,Media,0,3.4,Masters,Python,11,4,False,1.9,65965
Computer Vision Engineer,Entry,Full-time,S,CA,Technology,50,0.2,,Python,7,4,True,3.0,64476
Data Engineer,Mid,Full-time,L,FR,Healthcare,0,7.0,Masters,SQL,7,2,True,13.6,90452
Data Science Manager,Mid,Full-time,L,US,Manufacturing,50,6.3,Bachelors,Python,7,2,False,1.8,159504
Data Scientist,Mid,Full-time,M,BR,Consulting,0,5.9,Bachelors,Julia,6,0,False,2.6,32030
Data Analyst,Mid,Full-time,M,US,Healthcare,0,5.1,Self-taught,Rust,7,0,True,12.7,74667
Analytics Engineer,Mid,Full-time,L,US,Education,0,6.3,PhD,Java,4,2,True,10.4,113374
Data Engineer,Entry,Full-time,M,US,Media,0,3.6,Masters,Python,18,3,False,0.8,94969
Machine Learning Engineer,Senior,Freelance,M,AU,Retail,100,10.6,Masters,SQL,8,3,True,15.4,117092
Data Analyst,Mid,Full-time,S,IN,Media,50,5.9,Bachelors,Python,11,2,True,13.3,18421
Data Analyst,Mid,Full-time,L,US,Technology,0,5.7,Bachelors,Python,6,0,True,12.3,127104
Business Intelligence Analyst,Senior,Full-time,L,AU,Consulting,0,11.4,Masters,Python,7,1,False,3.7,101982
AI Engineer,Entry,Full-time,M,GB,Technology,50,3.7,Self-taught,Python,8,1,True,7.6,66529
Analytics Engineer,Lead,Full-time,M,GB,Technology,100,18.6,Masters,Python,5,1,True,18.8,119484
Data Engineer,Lead,Full-time,M,IN,Government,100,9.5,Masters,SQL,1,2,True,6.5,43197
Machine Learning Engineer,Senior,Full-time,L,US,Technology,50,10.4,Masters,R,6,1,True,7.1,215929
Computer Vision Engineer,Senior,Full-time,M,US,Media,0,10.8,Masters,Python,9,1,True,10.4,165784
Business Intelligence Analyst,Mid,Full-time,L,GB,Technology,0,7.5,Masters,Python,10,3,True,9.3,86146
AI Engineer,Entry,Full-time,M,GB,Technology,0,0.9,Bachelors,Java,13,0,True,12.7,85801
MLOps Engineer,Senior,Contract,M,IN,Manufacturing,100,8.5,Masters,Python,6,2,True,14.7,38456
Data Scientist,Entry,Contract,M,BR,Technology,50,4.6,Bachelors,Julia,6,1,False,5.0,27800
Data Engineer,Executive,Full-time,L,US,Retail,50,16.6,PhD,Python,8,8,True,10.7,204325
AI Engineer,Entry,Full-time,S,ES,Media,0,3.7,Bachelors,Python,8,2,True,5.8,39080
Machine Learning Engineer,Senior,Full-time,M,BR,Healthcare,50,8.6,Masters,Python,10,1,True,9.9,57415
Data Engineer,Entry,Full-time,M,US,Healthcare,0,2.3,Bachelors,Python,8,1,True,6.3,74851
MLOps Engineer,Lead,Full-time,M,IN,Healthcare,50,16.3,Bachelors,Python,5,2,True,9.9,45531
Data Analyst,Entry,Full-time,M,US,Manufacturing,50,2.0,Bachelors,Python,7,1,False,1.7,54246
Computer Vision Engineer,Mid,Full-time,M,GB,Education,0,6.0,Masters,Python,14,3,False,2.6,76400
Data Analyst,Entry,Full-time,M,IN,Consulting,0,1.3,Bachelors,Python,6,3,True,15.4,12544
MLOps Engineer,Mid,Full-time,L,IN,Finance,0,6.9,Self-taught,Python,7,3,False,3.3,51393
Machine Learning Engineer,Senior,Full-time,L,NL,Technology,0,9.9,Masters,Python,11,2,True,15.8,143971
MLOps Engineer,Mid,Full-time,M,DE,Media,0,6.3,Bachelors,Python,7,2,True,7.8,87136
Data Engineer,Mid,Full-time,M,GB,Education,0,4.7,Bachelors,Python,7,0,True,12.7,73286
Data Engineer,Mid,Full-time,M,DE,Consulting,0,9.4,Masters,SQL,11,1,False,3.9,65354
Research Scientist,Senior,Full-time,M,CA,Manufacturing,0,9.8,Bachelors,SQL,8,4,True,18.9,137395
Data Science Manager,Senior,Contract,M,GB,Technology,100,10.2,Masters,Python,10,2,True,5.1,131830
MLOps Engineer,Senior,Freelance,L,IN,Government,0,10.1,Bachelors,Python,4,6,True,10.0,39878
Data Scientist,Senior,Full-time,L,US,Education,50,9.8,Masters,Java,6,4,False,2.9,136760
Data Scientist,Lead,Full-time,M,ES,Energy,100,13.6,Masters,Python,5,1,True,9.9,90884
Data Analyst,Senior,Full-time,L,GB,Education,50,7.3,Self-taught,Python,6,2,True,14.5,64263
Data Engineer,Senior,Full-time,L,CA,Government,100,13.6,Bachelors,Java,4,4,False,0.0,136654
Data Analyst,Senior,Freelance,L,IN,Healthcare,50,10.2,Bachelors,Python,6,4,True,5.9,39364
Data Science Manager,Senior,Full-time,L,US,Energy,100,13.6,Masters,Python,10,2,True,13.4,225491
Data Analyst,Mid,Full-time,L,US,Finance,0,6.1,Bootcamp,Python,7,1,True,12.8,100131
Machine Learning Engineer,Mid,Full-time,S,DE,Consulting,0,6.4,Masters,R,6,2,True,8.7,96572
Data Scientist,Entry,Full-time,M,GB,Manufacturing,0,3.0,Masters,Python,5,3,True,8.9,72166
Data Engineer,Lead,Full-time,M,BR,Technology,0,15.8,Masters,Python,8,2,False,1.8,49783
AI Engineer,Mid,Full-time,S,GB,Energy,100,10.3,Bootcamp,Rust,7,1,True,18.9,61578
Machine Learning Engineer,Entry,Full-time,M,BR,Consulting,100,0.0,Bootcamp,SQL,9,4,True,15.5,19580
Data Scientist,Lead,Full-time,L,ES,Education,0,15.6,Bachelors,Python,5,1,False,2.9,102169
Analytics Engineer,Senior,Full-time,M,GB,Technology,0,6.7,PhD,Python,14,1,False,3.5,124541
Data Science Manager,Executive,Full-time,L,CA,Finance,100,20.1,Masters,Python,6,5,True,19.1,216932
Data Analyst,Entry,Full-time,M,DE,Media,100,2.5,Bootcamp,Java,10,3,True,8.8,25401
Data Analyst,Mid,Full-time,L,CA,Finance,50,4.7,Bachelors,SQL,5,1,True,4.5,83370
Analytics Engineer,Mid,Full-time,M,US,Finance,0,6.5,Bachelors,SQL,8,0,True,7.9,131449
Machine Learning Engineer,Mid,Full-time,M,CA,Finance,0,10.0,Bootcamp,Python,5,1,True,9.9,116196
Data Scientist,Mid,Full-time,S,US,Finance,100,5.4,Masters,Python,5,2,True,9.2,118167
Data Scientist,Entry,Full-time,M,DE,Government,100,3.4,Masters,Python,6,2,False,4.7,48856
Data Science Manager,Senior,Full-time,M,US,Manufacturing,100,9.7,Bachelors,Python,6,4,True,20.4,176810
MLOps Engineer,Entry,Full-time,M,AU,Technology,0,3.3,Bachelors,Python,8,1,True,13.1,78577
Machine Learning Engineer,Mid,Full-time,S,US,Technology,0,6.8,Masters,SQL,8,1,False,0.4,92687
Data Analyst,Mid,Full-time,M,US,Technology,50,3.7,Masters,Python,7,1,False,0.0,105171
Computer Vision Engineer,Executive,Full-time,M,NL,Technology,100,17.9,Masters,Python,4,0,True,7.4,179294
Data Engineer,Senior,Full-time,L,US,Technology,0,7.6,Bachelors,Python,8,5,False,1.3,168016
Data Engineer,Mid,Full-time,M,US,Education,100,6.4,Masters,SQL,10,2,True,6.2,85310
Analytics Engineer,Mid,Full-time,M,ES,Technology,50,4.4,Masters,Python,7,1,True,7.3,52951
LLM Engineer,Senior,Full-time,M,IN,Technology,50,10.9,Masters,SQL,8,1,False,2.3,73036
Data Scientist,Senior,Contract,M,PL,Education,0,9.7,PhD,Python,7,1,False,2.4,47220
AI Engineer,Senior,Full-time,S,IN,Technology,0,8.0,Masters,SQL,8,1,True,12.7,52254
Data Engineer,Senior,Full-time,M,US,Healthcare,50,9.4,PhD,Python,7,4,False,3.3,194414
Data Science Manager,Mid,Full-time,S,CA,Healthcare,100,9.6,Masters,Python,10,1,True,14.6,108884
Data Engineer,Executive,Full-time, M ,CA,Technology,0,17.6,Bachelors,Python,3,2,True,22.0,150702
Data Engineer,Executive,Contract,M,IN,Technology,0,17.8,Bachelors,Python,3,3,True,16.4,70544
Research Scientist,Lead,Full-time,M,US,Technology,0,15.6,Masters,Python,8,2,True,10.4,200221
Business Intelligence Analyst,Senior,Full-time,S,IN,Government,100,11.8,Bachelors,Julia,9,2,False,2.3,20012
Research Scientist,Entry,Full-time,S,US,Retail,0,0.0,Bachelors,Python,8,1,True,18.4,64636
AI Engineer,Senior,Full-time,M,PL,Healthcare,0,12.6,Masters,Python,9,1,True,8.4,71055
Data Scientist,Senior,Full-time,L,FR,Retail,100,11.5,Masters,Julia,7,3,False,2.6,113539
Data Analyst,Mid,Full-time,S,ES,Energy,50,8.8,Bachelors,Java,9,1,False,2.9,32747
Analytics Engineer,Senior,Full-time,S,US,Finance,50,12.4,Masters,SQL,8,2,False,1.0,155171
Data Scientist,Entry,Contract,S,IN,Finance,50,2.2,Masters,Python,8,2,True,8.7,27424
Computer Vision Engineer,Mid,Full-time,S,US,Finance,100,2.7,Masters,R,8,5,True,8.8,109193
Computer Vision Engineer,Entry,Full-time,M,IN,Media,50,2.2,Masters,Python,8,1,True,9.8,22551
Research Scientist,Senior,Contract,M,DE,Consulting,0,12.2,Bachelors,Python,11,1,True,10.8,120871
Data Engineer,Entry,Full-time,M,CA,Retail,0,,Bachelors,R,4,2,False,2.4,72062
Computer Vision Engineer,Entry,Full-time,M,CA,Technology,50,0.0,Bootcamp,Python,9,2,False,1.8,69130
Analytics Engineer,Senior,Full-time,M,US,Education,50,11.2,Self-taught,Python,3,4,False,3.7,70664
MLOps Engineer,Senior,Full-time,M,SG,Technology,0,9.2,PhD,Python,8,2,True,8.7,140254
Data Scientist,Senior,Full-time,M,US,Technology,0,7.2,Bachelors,Python,6,2,False,0.0,156252
AI Engineer,Senior,Full-time,M,AU,Healthcare,100,12.1,Bachelors,Python,8,2,True,12.5,155576
LLM Engineer,Mid,Full-time,M,CA,Finance,0,8.0,Bachelors,Python,8,1,True,16.0,111249
Data Analyst,Entry,Full-time,M,US,Consulting,0,3.7,Bootcamp,Python,8,2,True,10.6,49241
Data Analyst,Mid,Full-time,M,IN,Technology,0,2.4,Bachelors,Python,7,1,True,7.5,23009
Machine Learning Engineer,Lead,Full-time,L,AU,Healthcare,0,14.7,,Python,5,2,True,4.5,175965
LLM Engineer,Mid,Full-time,M,AU,Technology,0,9.3,Bachelors,Python,5,2,False,2.4,127755
Data Scientist,Senior,Full-time,S,US,Finance,100,11.8,Bootcamp,SQL,6,0,True,8.1,125750
MLOps Engineer,Senior,Full-time,L,IN,Finance,100,12.4,Bachelors,Python,7,2,True,13.8,57974
AI Engineer,Senior,Full-time,S,US,Consulting,100,8.5,Self-taught,Python,6,2,True,3.1,115778
MLOps Engineer,Senior,Full-time,M,GB,Technology,100,11.2,Bachelors,Python,9,1,True,10.1,175100
Data Analyst,Senior,Full-time,S,US,Technology,100,10.8,Bootcamp,Scala,9,2,True,7.9,96893
Data Science Manager,Mid,Full-time,M,NL,Finance,0,6.3,Bootcamp,,12,1,False,4.8,99980
Data Analyst,Entry,Full-time,L,ES,Energy,0,0.0,Masters,Python,10,1,True,16.9,40237
LLM Engineer,Senior,Full-time,S,GB,Technology,0,12.8,Self-taught,Python,12,2,True,16.4,103887
Data Scientist,Senior,Full-time,S,NL,Healthcare,50,8.4,Bachelors,Python,9,2,False,1.6,69698
MLOps Engineer,Lead,Full-time,S,IN,Healthcare,100,15.3,Bachelors,Python,8,3,True,15.5,55412
Data Engineer,Senior,Full-time,M,FR,Education,0,11.2,Bachelors,SQL,7,0,True,12.8,62027
Data Engineer,Senior,Full-time,M,PL,Technology,100,12.9,Masters,Python,12,5,True,23.2,78163
Business Intelligence Analyst,Senior,Contract,M,GB,Finance,50,10.1,Bootcamp,Python,10,3,False,1.7,76992
Data Engineer,Mid,Full-time,M,GB,Technology,50,5.0,PhD,Python,4,2,False,2.1,99746
AI Engineer,Senior,Full-time,L,NL,Technology,0,12.1,Masters,Python,6,3,True,9.2,155775
AI Engineer,Senior,Full-time,S,US,Energy,50,12.2,PhD,R,7,1,True,14.3,191700
Data Scientist,Senior,Part-time,S,US,Consulting,0,14.6,Masters,Python,5,1,True,5.6,69302
MLOps Engineer,Mid,Full-time,M,FR,Consulting,0,7.1,Bachelors,R,8,0,False,0.0,73640
Computer Vision Engineer,Senior,Full-time,M,ES,Retail,50,10.2,Masters,R,8,2,True,12.1,77396
Data Engineer,Senior,Full-time,M,IN,Technology,50,11.1,Masters,Python,7,3,False,4.1,37643
LLM Engineer,Mid,Contract,L,GB,Media,0,4.4,Masters,Python,6,3,True,11.3,100059
Data Analyst,Mid,Contract,M,US,Finance,50,7.4,Masters,Python,6,3,True,6.3,75003
AI Engineer,Entry,Full-time,M,DE,Finance,50,2.8,Masters,Python,5,0,True,9.7,53128
Data Analyst,Entry,Full-time,S,BR,Finance,50,2.4,Masters,Rust,10,0,True,14.5,27938
Data Analyst,Lead,Full-time,M,US,Healthcare,0,15.2,Bachelors,Python,5,0,False,0.9,143167
Research Scientist,Senior,Full-time,L,IN,Education,0,8.5,Bachelors,Python,7,2,True,11.5,41539
Data Scientist,Mid,Full-time,S,US,Technology,50,6.1,Masters,SQL,6,3,True,8.1,141073
Data Science Manager,Entry,Full-time,L,IN,Technology,0,3.8,Bachelors,Python,4,0,True,13.1,32361
MLOps Engineer,Entry,Part-time,S,US,Technology,0,2.8,Bachelors,Java,8,1,True,24.1,49623
Data Analyst,Entry,Full-time,L,IN,Consulting,100,1.5,Masters,SQL,6,3,True,14.2,19614
AI Engineer,Senior,Full-time,S,US,Media,50,9.5,Bachelors,Python,9,4,True,11.3,154058
Data Scientist,Entry,Full-time,M,US,Media,100,2.0,Bachelors,Python,12,2,False,2.9,80687
Research Scientist,Entry,Full-time,M,US,Media,100,2.1,Masters,Python,7,2,True,15.1,88403
LLM Engineer,Senior,Full-time,M,NL,Energy,0,10.9,Masters,Python,8,1,True,13.9,135090
LLM Engineer,Lead,Freelance,M,US,Media,50,13.1,PhD,Python,9,4,True,10.0,176500
Data Scientist,Lead,Full-time,L,GB,Finance,0,13.8,Masters,SQL,2,3,True,11.9,223658
Data Scientist,Executive,Full-time,L,US,Finance,0,19.7,Masters,Python,9,3,True,13.9,320354
Research Scientist,Senior,Full-time,M,FR,Manufacturing,50,9.0,Bootcamp,Python,5,1,True,21.1,109281
Data Engineer,Senior,Full-time,S,GB,Manufacturing,0,11.4,Bachelors,Python,6,2,True,12.8,121197
Computer Vision Engineer,Lead,Full-time,M,GB,Technology,0,14.8,Masters,Python,9,1,True,7.7,145128
AI Engineer,Lead,Full-time,M,IN,Technology,100,16.7,PhD,Python,4,2,True,8.4,92377
AI Engineer,Entry,Full-time,M,US,Retail,100,3.1,Masters,SQL,9,1,False,1.4,67979
Analytics Engineer,Senior,Full-time,M,US,Technology,100,12.4,Bachelors,Python,7,2,True,14.1,138666
Business Intelligence Analyst,Senior,Full-time,L,US,Media,0,11.6,Bachelors,SQL,6,5,True,7.7,100415
Machine Learning Engineer,Lead,Full-time,M,BR,Finance,100,14.3,Masters,SQL,9,3,True,12.6,83582
AI Engineer,Mid,Full-time,L,US,Healthcare,0,8.7,Bachelors,Python,12,3,True,23.5,152306
Data Scientist,Senior,Full-time,S,IN,Technology,0,9.9,Bachelors,Java,10,2,True,5.7,29873
Computer Vision Engineer,Lead,Contract,L,US,Retail,50,15.4,Bachelors,Python,5,3,True,15.0,201912
Business Intelligence Analyst,Entry,Full-time,M,IN,Consulting,50,2.3,Bachelors,Python,8,1,False,0.0,13930
Data Scientist,Mid,Full-time,S,US,Consulting,100,5.4,Masters,Python,7,0,True,6.9,95661
Data Engineer,Mid,Full-time,M,US,Consulting,50,6.0,Bootcamp,Java,10,1,True,14.1,135753
Business Intelligence Analyst,Lead,Full-time,L,NL,Media,50,15.4,Bachelors,Python,8,1,True,5.0,72482
AI Engineer,Lead,Full-time,M,SG,Retail,50,16.5,Masters,Python,10,1,False,1.0,110894
Data Engineer,Mid,Full-time,M,US,Energy,0,7.6,Bachelors,Scala,13,2,True,13.1,125991
Data Engineer,Lead,Full-time,M,IN,Consulting,50,13.5,Masters,Python,6,2,True,10.0,59230
Research Scientist,Lead,Full-time,M,US,Technology,100,14.8,Masters,Scala,12,4,True,3.8,267056
MLOps Engineer,Mid,Full-time,L,US,Retail,0,4.7,Bachelors,Python,7,1,True,16.1,95972
Data Scientist,Lead,Full-time,M,IN,Healthcare,100,13.8,Bachelors,Python,8,2,False,4.0,46299
Machine Learning Engineer,Entry,Full-time,L,AU,Finance,0,1.2,Masters,Python,8,1,True,12.3,76077
LLM Engineer,Mid,Full-time,M,BR,Manufacturing,0,8.2,Masters,SQL,9,1,True,0.5,39205
LLM Engineer,Senior,Full-time,M,IN,Technology,0,10.7,Bachelors,R,9,3,True,9.1,63503
MLOps Engineer,Entry,Full-time,S,US,Education,0,0.8,Masters,Python,9,1,True,15.6,46278
LLM Engineer,Mid,Full-time,M,US,Finance,50,4.3,Masters,Python,8,3,True,18.2,165698
MLOps Engineer,Senior,Full-time,S,BR,Technology,100,12.6,Bachelors,Python,9,2,True,15.4,42163
LLM Engineer,Entry,Full-time,S,US,Finance,50,1.4,Bachelors,Scala,5,0,True,9.0,132295
Data Engineer,Senior,Part-time,S,GB,Finance,0,8.1,Masters,Scala,7,2,False,0.0,66253
Data Scientist,Lead,Full-time,M,AU,Finance,50,15.5,Masters,Python,6,2,True,3.0,182495
Data Scientist,Lead,Full-time,S,BR,Retail,0,13.7,Bachelors,Python,10,3,True,9.2,42378
AI Engineer,Senior,Full-time,M,NL,Retail,0,11.4,Masters,Python,8,2,True,11.5,104545
Data Scientist,Senior,Full-time,M,GB,Technology,50,11.6,PhD,SQL,7,1,False,1.4,129685
LLM Engineer,Senior,Full-time,S,IN,Technology,0,,Bachelors,Python,7,1,False,1.3,39061
Data Analyst,Entry,Full-time,L,CA,Government,50,4.0,Masters,Python,6,0,False,3.5,46284
LLM Engineer,Senior,Full-time,M,IN,Manufacturing,50,11.8,Self-taught,Python,10,1,True,10.8,39689
Data Engineer,Lead,Full-time,M,IN,Technology,100,16.2,Bachelors,Python,7,1,True,10.7,57689
Data Scientist,Lead,Full-time,M,CA,Technology,0,14.8,Masters,Rust,10,1,False,0.5,187867
Data Engineer,Senior,Full-time,L,US,Finance,100,6.3,Bachelors,Python,11,2,True,15.3,218694
Data Scientist,Senior,Full-time,M,DE,Technology,0,12.3,Bachelors,SQL,6,1,False,3.1,103934
Data Analyst,Senior,Full-time,M,IN,Media,100,7.8,Masters,Scala,9,1,True,13.7,32529
Data Scientist,Mid,Contract,S,US,Healthcare,50,5.1,Self-taught,Python,5,3,True,14.9,75888
Data Science Manager,Mid,Full-time,M,GB,Retail,50,6.5,Masters,Python,9,0,False,0.2,65970
Machine Learning Engineer,Mid,Full-time,L,BR,Technology,0,7.4,PhD,Scala,7,3,True,14.3,51574
AI Engineer,Mid,Full-time,M,US,Finance,0,7.1,Masters,Python,9,3,False,3.3,145425
Data Scientist,Mid,Full-time,M,NL,Technology,50,6.7,Bachelors,Python,10,3,False,2.1,82501
Data Scientist,Mid,Full-time,M,IN,Technology,50,5.5,Masters,Java,9,5,True,13.5,42734
AI Engineer,Entry,Full-time,M,DE,Technology,50,3.2,Bootcamp,Scala,8,1,True,6.0,101216
Data Engineer,Mid,Full-time,M,US,Finance,0,7.8,Masters,Python,7,1,True,14.6,131262
Data Engineer,Senior,Full-time,L,FR,Technology,50,7.6,Bachelors,Python,10,2,True,12.9,126055
Data Analyst,Mid,Full-time,S,US,Technology,50,8.9,Masters,Python,7,1,True,18.2,86640
Analytics Engineer,Entry,Full-time,L,IN,Finance,0,1.3,Masters,Scala,8,0,True,13.3,37269
Computer Vision Engineer,Lead,Full-time,M,GB,Healthcare,0,14.1,Bachelors,R,8,3,True,13.7,116254
Data Engineer,Senior,Full-time,S,US,Education,0,13.3,Masters,Python,9,4,False,1.4,122809
Data Engineer,Senior,Full-time,M,US,Finance,100,15.9,Bachelors,Python,6,0,True,9.9,132822
Data Engineer,Entry,Full-time,L,IN,Healthcare,0,2.2,Self-taught,Python,12,1,True,15.1,23391
Data Analyst,Senior,Full-time,L,DE,Technology,100,11.7,Bachelors,Python,6,2,True,14.3,107505
Data Engineer,Senior,Full-time,M,US,Technology,50,8.5,PhD,SQL,4,1,False,4.8,182981
LLM Engineer,Mid,Contract,M,DE,Media,100,7.3,PhD,R,7,2,True,16.8,89186
Data Scientist,Senior,Contract,M,US,Finance,100,13.8,Bootcamp,SQL,10,2,True,11.6,183973
LLM Engineer,Mid,Full-time,L,NL,Retail,100,7.4,Bootcamp,Python,5,4,True,9.9,87762
Data Scientist,Senior,Full-time,M,US,Manufacturing,50,12.3,PhD,Python,10,1,False,2.9,133638
AI Engineer,Mid,Full-time,M,IN,Consulting,50,7.4,Bootcamp,Python,11,0,True,13.7,40079
Analytics Engineer,Mid,Full-time,S,GB,Government,50,6.9,Bachelors,Julia,4,1,True,11.2,57515
Data Engineer,Mid,Contract,L,US,Media,0,7.1,Bachelors,Python,7,1,False,3.5,145269
Business Intelligence Analyst,Mid,Full-time,S,US,Technology,100,9.3,Bootcamp,Python,12,0,False,2.9,75314
Analytics Engineer,Mid,Full-time,M,US,Technology,0,5.6,Bachelors,Python,12,0,True,11.1,121347
Research Scientist,Mid,Full-time,L,PL,Retail,0,4.7,Masters,Python,10,0,False,4.6,61557
Data Engineer,Senior,Full-time,M,NL,Finance,0,12.2,Bachelors,Python,5,3,True,19.5,133318
Data Scientist,Senior,Full-time,M,US,Technology,0,12.8,PhD,Python,8,1,True,7.2,152435
AI Engineer,Senior,Full-time,S,AU,Finance,0,11.0,PhD,Python,15,1,False,0.9,172451
Data Analyst,Mid,Full-time,L,IN,Technology,100,7.5,Masters,Python,12,0,True,15.3,42843
Business Intelligence Analyst,Lead,Full-time,M,NL,Retail,100,17.0,Bachelors,Python,6,3,True,15.5,84888
Business Intelligence Analyst,Mid,Full-time,L,US,Consulting,50,9.6,Bachelors,Python,7,1,True,15.2,105791
Machine Learning Engineer,Senior,Full-time,M,IN,Technology,50,10.7,Bachelors,Scala,7,2,True,12.7,39286
MLOps Engineer,Mid,Full-time,L,AU,Technology,0,6.0,Bachelors,Java,4,2,True,11.9,122775
MLOps Engineer,Entry,Full-time,S,US,Media,50,5.3,Bachelors,SQL,9,0,True,8.2,59396
Data Engineer,Mid,Full-time,M,IN,Technology,0,9.3, Masters ,SQL,11,2,False,6.7,41908
Data Analyst,Senior,Freelance,L,IN,Finance,0,10.4,Bachelors,SQL,8,2,True,11.6,30395
Machine Learning Engineer,Executive,Full-time,M,US,Government,100,18.2,Bootcamp,Python,8,3,True,11.9,185446
Machine Learning Engineer,Lead,Full-time,M,US,Technology,0,16.7,Bootcamp,Python,8,0,True,18.9,255473
MLOps Engineer,Senior,Full-time,S,FR,Media,0,13.1,Bachelors,SQL,9,0,False,1.2,88972
MLOps Engineer,Executive,Full-time,L,CA,Technology,0,18.9,Masters,SQL,4,0,True,15.5,265216
Data Scientist,Senior,Full-time,M,CA,Retail,100,11.8,Masters,Python,7,0,True,13.1,96987
Computer Vision Engineer,Entry,Full-time,S,FR,Technology,0,2.1,Bachelors,Python,8,2,True,6.1,39940
Data Analyst,Mid,Full-time,M,AU,Retail,0,5.5,Bachelors,R,6,1,False,6.3,77885
Data Analyst,Senior,Contract,S,IN,Consulting,50,12.3,Masters,Python,7,1,True,5.6,27960
Data Scientist,Mid,Full-time,M,US,Consulting,0,7.1,Self-taught,Python,8,0,True,14.3,97157
Machine Learning Engineer,Senior,Full-time,M,AU,Healthcare,50,9.9,PhD,Python,8,0,True,10.7,166025
Computer Vision Engineer,Mid,Full-time,L,NL,Technology,100,3.1,Bachelors,Python,8,1,True,8.9,93867
